person_id,vehicle_id,age_range,gender,majority_minority,education,income,married,children,postal_code
785595,785595,65+,female,majority,high school,middle class,1,1,10238
637023,637023,65+,female,majority,university,upper class,1,0,32765
676194,676194,26-39,male,majority,university,working class,0,1,10238
789708,789708,40-64,female,majority,none,working class,1,1,10238
288207,288207,16-25,male,minority,none,poverty,0,1,92101
995275,995275,26-39,male,majority,university,poverty,0,1,10238
408168,408168,26-39,male,majority,university,middle class,0,1,10238
23145,23145,65+,female,majority,none,middle class,1,1,10238
453538,453538,65+,male,majority,university,upper class,0,1,10238
684447,684447,26-39,female,majority,none,poverty,0,0,10238
105877,105877,40-64,male,majority,university,upper class,0,1,10238
659705,659705,16-25,female,majority,high school,poverty,0,1,32765
239209,239209,65+,male,majority,high school,upper class,0,1,10238
768223,768223,16-25,female,majority,university,middle class,0,0,10238
66367,66367,26-39,male,majority,high school,poverty,0,1,10238
729922,729922,40-64,female,majority,high school,upper class,1,1,10238
54590,54590,26-39,female,majority,high school,working class,1,1,10238
187326,187326,16-25,female,majority,none,poverty,0,0,10238
141139,141139,40-64,female,majority,none,working class,0,1,32765
121703,121703,40-64,male,majority,university,upper class,1,0,10238
289440,289440,26-39,female,majority,high school,middle class,1,1,10238
542725,542725,40-64,male,majority,none,poverty,0,1,10238
940447,940447,26-39,male,majority,none,working class,0,0,10238
20174,20174,40-64,female,majority,university,upper class,1,1,32765
981439,981439,26-39,female,majority,high school,poverty,0,1,10238
830012,830012,65+,female,majority,university,upper class,1,1,10238
795789,795789,26-39,male,majority,university,upper class,0,1,10238
634976,634976,26-39,female,majority,high school,upper class,0,1,10238
34607,34607,40-64,female,majority,university,upper class,0,0,10238
936683,936683,65+,male,majority,university,upper class,0,1,10238
518678,518678,65+,male,majority,university,upper class,1,1,92101
473370,473370,40-64,male,majority,university,poverty,0,1,32765
338465,338465,40-64,male,majority,university,upper class,1,1,32765
877855,877855,26-39,male,majority,none,poverty,1,1,10238
111291,111291,40-64,male,minority,high school,upper class,1,1,32765
495010,495010,26-39,male,majority,university,upper class,1,1,10238
428670,428670,40-64,female,majority,university,middle class,1,0,32765
449162,449162,16-25,female,majority,none,poverty,0,0,10238
54307,54307,65+,male,majority,university,upper class,1,1,10238
536394,536394,26-39,male,majority,university,upper class,1,0,32765
930761,930761,26-39,female,majority,university,upper class,1,1,32765
810490,810490,65+,female,majority,high school,upper class,1,1,10238
992218,992218,16-25,female,majority,high school,working class,0,1,10238
832318,832318,40-64,male,minority,university,upper class,1,1,10238
397156,397156,26-39,male,majority,none,poverty,0,1,10238
699844,699844,40-64,male,majority,high school,upper class,1,0,10238
234706,234706,40-64,female,majority,none,working class,0,1,32765
425934,425934,16-25,male,majority,none,poverty,0,1,10238
863406,863406,26-39,male,minority,university,working class,0,1,32765
801171,801171,40-64,male,majority,none,poverty,1,1,10238
423105,423105,40-64,female,majority,high school,middle class,0,1,10238
864979,864979,26-39,male,majority,university,middle class,0,1,32765
834488,834488,65+,female,majority,university,upper class,1,1,10238
360899,360899,65+,male,majority,high school,upper class,1,1,10238
9402,9402,65+,male,majority,university,upper class,1,1,10238
959864,959864,65+,female,majority,university,upper class,1,1,92101
891634,891634,16-25,male,majority,high school,poverty,0,0,10238
680298,680298,40-64,male,majority,university,working class,0,1,10238
967989,967989,26-39,male,majority,university,upper class,1,1,10238
147912,147912,40-64,female,majority,university,upper class,1,1,10238
218230,218230,16-25,female,majority,high school,poverty,0,0,10238
860910,860910,16-25,female,majority,high school,poverty,0,1,10238
949767,949767,65+,female,minority,university,upper class,0,1,32765
191017,191017,40-64,male,majority,high school,upper class,1,1,10238
483399,483399,65+,male,majority,high school,upper class,1,1,10238
632931,632931,26-39,male,majority,university,middle class,1,1,10238
51074,51074,26-39,male,majority,university,upper class,1,1,32765
246522,246522,26-39,female,majority,high school,working class,1,1,21217
204943,204943,65+,female,majority,university,upper class,1,1,92101
199079,199079,65+,female,majority,high school,upper class,0,1,32765
641583,641583,26-39,female,minority,none,middle class,0,1,10238
519092,519092,65+,female,majority,high school,upper class,1,1,92101
275436,275436,40-64,female,majority,high school,working class,1,1,21217
472268,472268,65+,female,majority,none,upper class,0,1,32765
642225,642225,40-64,male,minority,university,upper class,0,0,10238
159799,159799,26-39,female,majority,none,poverty,0,0,32765
14004,14004,16-25,male,majority,high school,poverty,0,1,10238
893178,893178,65+,male,minority,university,upper class,1,1,32765
634150,634150,65+,male,majority,none,upper class,1,1,10238
486414,486414,40-64,female,majority,high school,middle class,0,1,32765
690265,690265,40-64,female,majority,university,upper class,1,1,10238
829285,829285,65+,female,majority,none,middle class,0,1,10238
617147,617147,26-39,male,majority,high school,poverty,0,1,32765
591958,591958,16-25,male,majority,high school,working class,1,0,10238
49051,49051,26-39,male,majority,university,middle class,1,0,10238
50356,50356,65+,male,majority,university,upper class,0,1,10238
892945,892945,40-64,male,majority,university,upper class,1,1,10238
43974,43974,16-25,male,majority,university,poverty,0,1,10238
325548,325548,16-25,female,majority,none,poverty,0,1,10238
898906,898906,26-39,female,majority,high school,working class,1,0,10238
490829,490829,26-39,male,majority,high school,middle class,0,0,10238
621852,621852,65+,female,majority,university,upper class,1,1,10238
216557,216557,40-64,male,majority,university,upper class,1,1,10238
191254,191254,16-25,male,majority,university,upper class,1,1,10238
665576,665576,16-25,male,majority,university,middle class,0,0,10238
19748,19748,26-39,female,majority,university,middle class,0,1,32765
284919,284919,40-64,female,majority,university,upper class,0,1,10238
705418,705418,16-25,male,majority,none,poverty,0,0,32765
971209,971209,65+,male,majority,none,middle class,0,1,10238
650403,650403,40-64,male,majority,none,poverty,1,1,10238
7296,7296,16-25,female,majority,university,working class,0,1,32765
810917,810917,26-39,male,majority,university,middle class,0,0,32765
673857,673857,16-25,male,majority,high school,poverty,0,0,10238
35525,35525,65+,female,majority,university,upper class,0,1,32765
198079,198079,65+,male,majority,university,upper class,1,1,32765
731204,731204,16-25,female,majority,high school,working class,0,0,32765
688793,688793,40-64,male,majority,university,upper class,1,1,32765
832892,832892,26-39,male,majority,high school,middle class,0,0,10238
402410,402410,65+,male,majority,university,upper class,1,1,10238
544213,544213,26-39,male,majority,university,middle class,0,0,32765
249658,249658,26-39,male,majority,high school,upper class,0,1,32765
66415,66415,65+,male,majority,university,upper class,1,1,32765
566025,566025,26-39,female,majority,university,working class,0,1,32765
82595,82595,26-39,male,majority,university,middle class,0,0,10238
317358,317358,40-64,female,majority,university,upper class,0,1,10238
918756,918756,65+,male,majority,university,upper class,1,0,10238
262469,262469,40-64,female,majority,high school,middle class,0,1,10238
768114,768114,26-39,female,majority,high school,upper class,0,0,32765
968277,968277,26-39,female,majority,high school,middle class,1,1,10238
929906,929906,16-25,male,majority,high school,working class,0,1,32765
424768,424768,26-39,male,majority,high school,upper class,1,1,92101
286971,286971,16-25,male,majority,none,poverty,0,1,21217
47722,47722,26-39,female,majority,university,middle class,0,0,10238
727166,727166,65+,male,minority,high school,upper class,0,1,10238
493125,493125,16-25,male,majority,university,middle class,1,1,10238
325043,325043,26-39,male,minority,high school,working class,0,1,10238
236139,236139,16-25,male,majority,university,poverty,0,1,10238
839451,839451,26-39,female,majority,university,middle class,1,1,10238
215166,215166,16-25,female,majority,university,upper class,0,0,10238
648942,648942,40-64,male,majority,university,upper class,1,1,32765
384432,384432,26-39,male,majority,high school,poverty,1,1,10238
318799,318799,40-64,male,majority,high school,upper class,1,1,10238
767246,767246,26-39,female,majority,university,upper class,1,1,92101
886261,886261,26-39,male,majority,high school,middle class,1,1,10238
442423,442423,16-25,male,majority,high school,middle class,0,0,10238
926129,926129,26-39,female,majority,none,poverty,1,1,92101
770617,770617,65+,male,majority,high school,upper class,1,1,10238
11693,11693,16-25,male,majority,none,poverty,0,1,10238
960549,960549,40-64,female,majority,university,upper class,1,1,10238
302572,302572,65+,male,minority,university,upper class,1,1,92101
864573,864573,40-64,female,majority,high school,middle class,0,1,10238
656578,656578,16-25,male,majority,none,poverty,0,0,32765
587219,587219,26-39,female,minority,high school,upper class,0,1,10238
330715,330715,40-64,male,majority,university,upper class,1,1,10238
899971,899971,16-25,male,majority,university,middle class,1,0,10238
234448,234448,26-39,male,majority,university,middle class,1,1,32765
453952,453952,26-39,male,majority,none,poverty,0,0,32765
956597,956597,40-64,male,majority,university,upper class,0,1,10238
909684,909684,16-25,female,majority,university,middle class,1,0,10238
100681,100681,16-25,male,majority,high school,working class,1,1,10238
347978,347978,65+,female,majority,high school,upper class,1,1,92101
943321,943321,26-39,male,majority,high school,working class,1,1,10238
70277,70277,26-39,female,majority,none,working class,0,1,10238
136149,136149,40-64,male,majority,university,upper class,1,0,10238
746553,746553,65+,female,majority,high school,upper class,1,1,10238
261915,261915,40-64,female,majority,high school,middle class,1,1,10238
686886,686886,16-25,male,majority,high school,poverty,0,1,32765
616137,616137,26-39,male,majority,high school,middle class,0,1,10238
139310,139310,40-64,male,majority,high school,upper class,0,1,10238
68702,68702,40-64,male,majority,university,upper class,1,1,10238
617819,617819,16-25,female,majority,university,middle class,0,0,32765
309006,309006,40-64,female,minority,none,working class,0,1,10238
62989,62989,16-25,female,majority,none,poverty,0,1,32765
226266,226266,40-64,male,majority,high school,upper class,0,1,10238
878584,878584,16-25,female,majority,none,poverty,0,0,10238
53008,53008,16-25,female,majority,university,middle class,0,0,21217
110873,110873,65+,male,majority,high school,upper class,1,1,10238
710419,710419,26-39,female,majority,none,upper class,1,1,10238
471970,471970,65+,female,majority,university,upper class,1,1,10238
100198,100198,26-39,male,majority,high school,working class,1,1,10238
179157,179157,16-25,male,majority,high school,working class,1,1,10238
446074,446074,65+,female,majority,university,upper class,1,1,10238
324324,324324,40-64,male,majority,high school,middle class,1,1,10238
470092,470092,26-39,female,minority,university,upper class,1,1,10238
533785,533785,40-64,male,majority,high school,upper class,1,1,10238
314728,314728,40-64,male,majority,university,upper class,1,1,10238
841635,841635,16-25,female,majority,none,poverty,0,0,10238
396240,396240,40-64,female,minority,none,working class,0,0,10238
6452,6452,40-64,male,minority,university,upper class,0,1,10238
201907,201907,26-39,male,majority,high school,middle class,0,0,10238
